,City,ID,State,height,weight
4136,Lubbock,8275, TX,5.09,184.0
4137,New Castle,8277, DE,5.1,190.0
4138,Portland,8279, MI,6.07,315.0
4141,Mt. Juliet,8285, TN,6.06,305.0
4142,Copperas Cove,8287, TX,5.09,186.0
4144,Toronto,8291, ON,6.01,293.0
4145,Newark,8293, DE,5.09,180.0
4146,Mesquite,8295, TX,6.06,325.0
4148,Miami,8299, FL,6.01,195.0
4150,Orange,8303, CA ,5.09,200.0
4151,Etobicoke,8305, ON ,5.11,214.0
4154,McComb,8311, MS ,6.0,200.0
4156,Montreal,8315, QC,6.0,245.0
4158,Madisonville,8319, LA ,6.03,233.0
4160,Winnipeg,8323, MB ,6.03,280.0
4161,Marrero,8325, LA ,6.02,285.0
4162,Leesville,8327, LA ,5.1,216.0
4163,Geneva,8329, NY,5.1,185.0
4164,Aylmer,8331, QC ,6.02,240.0
4165,Kitchener,8333, ON,5.11,185.0
4167,Napa,8337, CA,5.1,203.0
4168,Weddington,8339, NC,6.0,225.0
4169,Westerville,8341, OH,6.02,211.0
